#번호	종류	자리수	예산	예시위치	JP	KO
135	skill	1	21	/1_SRPG.BIN@553356	くぐつ	
136	skill	1	21	/1_SRPG.BIN@553408	魅了	
137	skill	1	21	/1_SRPG.BIN@553460	ｽﾘｰﾌﾟ	
138	skill	1	21	/1_SRPG.BIN@553512	ﾃﾗｰ	
139	skill	1	21	/1_SRPG.BIN@553564	ﾊﾟﾆｯｸ	
140	skill	1	21	/1_SRPG.BIN@553616	ｶｵｽｻｲﾄ	
141	skill	1	21	/1_SRPG.BIN@553720	透明化	
142	skill	1	21	/1_SRPG.BIN@553772	ﾌﾗｲｻｰ	
143	skill	1	21	/1_SRPG.BIN@553824	ｱｰｽﾓｰﾙ	
144	skill	1	21	/1_SRPG.BIN@553876	ｽｺｰﾌﾟｱｲ	
145	skill	1	21	/1_SRPG.BIN@553928	ボツ！ﾃﾚﾎﾟｰﾄ	
146	skill	1	21	/1_SRPG.BIN@554084	ｽﾓｰﾙ	
147	skill	1	21	/1_SRPG.BIN@554136	ﾑｰﾌﾞｽﾛｰ	
148	skill	1	21	/1_SRPG.BIN@554188	ｽﾄﾛﾝｸﾞ	
149	skill	1	21	/1_SRPG.BIN@554240	ﾑｰﾌﾞｸｲｯｸ	
150	skill	1	21	/1_SRPG.BIN@554448	魔法ｼｰﾙﾄﾞ	
151	skill	1	21	/1_SRPG.BIN@554500	保護ｼｰﾙﾄﾞ	
152	skill	1	21	/1_SRPG.BIN@554552	回復ｼｰﾙﾄﾞ	
153	skill	1	21	/1_SRPG.BIN@554604	凍結ｼｰﾙﾄﾞ	
154	skill	1	21	/1_SRPG.BIN@554656	必殺！	
155	skill	1	21	/1_SRPG.BIN@554708	全滅！(敵)	
156	skill	1	21	/1_SRPG.BIN@554760	全滅！(味)	
157	skill	1	21	/1_SRPG.BIN@555280	回復薬	
158	skill	1	21	/1_SRPG.BIN@555332	元気の薬	
159	skill	1	21	/1_SRPG.BIN@555384	命の薬	
160	skill	1	21	/1_SRPG.BIN@555436	マナのしずく	
161	skill	1	21	/1_SRPG.BIN@555488	マナの水	
162	skill	1	21	/1_SRPG.BIN@555540	マナの結晶	
163	skill	1	21	/1_SRPG.BIN@555592	奇跡のカケラ	
164	skill	1	21	/1_SRPG.BIN@555644	奇跡の石	
165	skill	1	21	/1_SRPG.BIN@555696	アムリタ	
166	skill	2	21	/1_SRPG.BIN@555748	火薬玉	
167	skill	2	21	/1_SRPG.BIN@555800	爆裂玉	
168	skill	2	21	/1_SRPG.BIN@555852	轟爆玉	
169	skill	1	21	/1_SRPG.BIN@556840	ｲﾍﾞﾝﾄ技	
170	skill	1	21	/1_SRPG.BIN@557200	{ｶｲﾌｸﾔｸ}	
171	skill	1	21	/1_SRPG.BIN@557248	{ｹﾞﾝｷﾉ}ｸｽﾘ	
172	skill	1	21	/1_SRPG.BIN@557296	{ｲﾉﾁﾉ}ｸｽﾘ	
173	skill	1	21	/1_SRPG.BIN@557344	ﾏﾅ{ﾉｼｽﾞｸ}	
174	skill	1	21	/1_SRPG.BIN@557392	ﾏﾅ{ﾉﾐｽﾞ}	
175	skill	1	21	/1_SRPG.BIN@557440	ﾏﾅ{ﾉｹｯｼｮｳ}	
176	skill	1	21	/1_SRPG.BIN@557488	{ｷｾｷﾉ}ｶｹﾗ	
177	skill	1	21	/1_SRPG.BIN@557536	{ｷｾｷﾉ}ｲｼ	
178	skill	1	21	/1_SRPG.BIN@557584	ｱﾑﾘﾀ	
179	skill	1	21	/1_SRPG.BIN@557776	餓鬼玉	
180	skill	1	21	/1_SRPG.BIN@557824	ﾊﾟｰﾙ	
181	skill	1	21	/1_SRPG.BIN@557872	ｱﾒｼﾞｽﾄ	
182	skill	1	21	/1_SRPG.BIN@557920	ｵﾊﾟｰﾙ	
183	skill	1	21	/1_SRPG.BIN@557968	蒼のﾊﾟｰﾙ	
184	skill	1	21	/1_SRPG.BIN@558112	ｱﾐｭﾚｯﾄ	
185	skill	1	21	/1_SRPG.BIN@558256	虎の爪	
186	skill	1	21	/1_SRPG.BIN@558304	竜の牙	
187	skill	1	21	/1_SRPG.BIN@558352	兎の足	
188	skill	1	21	/1_SRPG.BIN@558400	疾風のクツ	
189	skill	1	21	/1_SRPG.BIN@558448	神速のクツ	
190	skill	1	21	/1_SRPG.BIN@558496	天馬のハネ	
191	skill	1	21	/1_SRPG.BIN@558544	天使のハネ	
192	skill	1	21	/1_SRPG.BIN@558592	{ﾏﾓﾘﾉ}ﾕﾋﾞﾜ	
193	skill	1	21	/1_SRPG.BIN@558640	{ｾｲﾅﾙ}ﾕﾋﾞﾜ	
194	skill	1	21	/1_SRPG.BIN@558688	ボツ！大地の鈴	
195	skill	1	21	/1_SRPG.BIN@558736	軽身の腕輪	
196	skill	1	21	/1_SRPG.BIN@558756	8､ 	
197	skill	1	21	/1_SRPG.BIN@558784	力のこて	
198	skill	1	21	/1_SRPG.BIN@558832	ﾊﾟﾜｰｽﾄｰﾝ	
199	skill	1	21	/1_SRPG.BIN@558880	ｶﾞﾝﾄﾚｯﾄ	
200	skill	1	21	/1_SRPG.BIN@558928	風の腕輪	
201	skill	1	21	/1_SRPG.BIN@558976	ﾑｰﾝｽﾄｰﾝ	
202	skill	1	21	/1_SRPG.BIN@559024	ﾌﾞﾗｯｸｵｰﾌﾞ	
203	skill	1	21	/1_SRPG.BIN@559072	勇者の心	
204	skill	1	21	/1_SRPG.BIN@559120	ﾌｧｲｱｶﾞｰﾄﾞ	
205	skill	1	21	/1_SRPG.BIN@559168	予約	
206	skill	1	21	/1_SRPG.BIN@559456	鍵束	
207	skill	1	21	/1_SRPG.BIN@559504	青色の鍵	
208	skill	1	21	/1_SRPG.BIN@559552	赤色の鍵	
209	skill	1	21	/1_SRPG.BIN@559600	黄色の鍵	
210	skill	1	21	/1_SRPG.BIN@559648	緑色の鍵	
211	skill	1	21	/1_SRPG.BIN@559696	金色の鍵	
212	skill	1	21	/1_SRPG.BIN@559744	銀色の鍵	
213	skill	1	21	/1_SRPG.BIN@559792	水色の鍵	
214	skill	1	21	/1_SRPG.BIN@559840	紫色の鍵	
215	skill	1	21	/1_SRPG.BIN@559888	城の鍵	
216	skill	1	21	/1_SRPG.BIN@559936	牢屋の鍵	
217	skill	1	21	/1_SRPG.BIN@559984	魔法の本	
