#번호	종류	자리수	예산	예시위치	JP	KO
139	data	1	21	/1_SRPG.BIN@553616	ｶｵｽｻｲﾄ	
140	data	1	15	/1_SRPG.BIN@553720	透明化	
141	data	1	15	/1_SRPG.BIN@553772	ﾌﾗｲｻｰ	
142	data	1	15	/1_SRPG.BIN@553824	ｱｰｽﾓｰﾙ	
143	data	1	15	/1_SRPG.BIN@553876	ｽｺｰﾌﾟｱｲ	
144	data	1	15	/1_SRPG.BIN@553928	ボツ！ﾃﾚﾎﾟｰﾄ	
145	data	1	21	/1_SRPG.BIN@554084	ｽﾓｰﾙ	
146	data	1	21	/1_SRPG.BIN@554136	ﾑｰﾌﾞｽﾛｰ	
147	data	1	21	/1_SRPG.BIN@554188	ｽﾄﾛﾝｸﾞ	
148	data	1	21	/1_SRPG.BIN@554240	ﾑｰﾌﾞｸｲｯｸ	
149	data	1	20	/1_SRPG.BIN@554448	魔法ｼｰﾙﾄﾞ	
150	data	1	20	/1_SRPG.BIN@554500	保護ｼｰﾙﾄﾞ	
151	data	1	20	/1_SRPG.BIN@554552	回復ｼｰﾙﾄﾞ	
152	data	1	20	/1_SRPG.BIN@554604	凍結ｼｰﾙﾄﾞ	
153	data	1	20	/1_SRPG.BIN@554656	必殺！	
154	data	1	20	/1_SRPG.BIN@554708	全滅！(敵)	
155	data	1	20	/1_SRPG.BIN@554760	全滅！(味)	
156	data	1	20	/1_SRPG.BIN@555280	回復薬	
157	data	1	20	/1_SRPG.BIN@555332	元気の薬	
158	data	1	20	/1_SRPG.BIN@555384	命の薬	
159	data	1	20	/1_SRPG.BIN@555436	マナのしずく	
160	data	1	20	/1_SRPG.BIN@555488	マナの水	
161	data	1	20	/1_SRPG.BIN@555540	マナの結晶	
162	data	1	20	/1_SRPG.BIN@555592	奇跡のカケラ	
163	data	1	20	/1_SRPG.BIN@555644	奇跡の石	
164	data	1	20	/1_SRPG.BIN@555696	アムリタ	
165	data	2	19	/1_SRPG.BIN@555748	火薬玉	
166	data	2	19	/1_SRPG.BIN@555800	爆裂玉	
167	data	2	19	/1_SRPG.BIN@555852	轟爆玉	
168	data	1	20	/1_SRPG.BIN@556840	ｲﾍﾞﾝﾄ技	
169	data	1	19	/1_SRPG.BIN@557200	{ｶｲﾌｸﾔｸ}	
170	data	1	19	/1_SRPG.BIN@557248	{ｹﾞﾝｷﾉ}ｸｽﾘ	
171	data	1	19	/1_SRPG.BIN@557296	{ｲﾉﾁﾉ}ｸｽﾘ	
172	data	1	19	/1_SRPG.BIN@557344	ﾏﾅ{ﾉｼｽﾞｸ}	
173	data	1	19	/1_SRPG.BIN@557392	ﾏﾅ{ﾉﾐｽﾞ}	
174	data	1	19	/1_SRPG.BIN@557440	ﾏﾅ{ﾉｹｯｼｮｳ}	
175	data	1	19	/1_SRPG.BIN@557488	{ｷｾｷﾉ}ｶｹﾗ	
176	data	1	19	/1_SRPG.BIN@557536	{ｷｾｷﾉ}ｲｼ	
177	data	1	19	/1_SRPG.BIN@557584	ｱﾑﾘﾀ	
178	data	1	19	/1_SRPG.BIN@557776	餓鬼玉	
179	data	1	19	/1_SRPG.BIN@557824	ﾊﾟｰﾙ	
180	data	1	19	/1_SRPG.BIN@557872	ｱﾒｼﾞｽﾄ	
181	data	1	19	/1_SRPG.BIN@557920	ｵﾊﾟｰﾙ	
182	data	1	19	/1_SRPG.BIN@557968	蒼のﾊﾟｰﾙ	
183	data	1	19	/1_SRPG.BIN@558112	ｱﾐｭﾚｯﾄ	
184	data	1	19	/1_SRPG.BIN@558256	虎の爪	
185	data	1	19	/1_SRPG.BIN@558304	竜の牙	
186	data	1	19	/1_SRPG.BIN@558352	兎の足	
187	data	1	19	/1_SRPG.BIN@558400	疾風のクツ	
188	data	1	19	/1_SRPG.BIN@558448	神速のクツ	
189	data	1	19	/1_SRPG.BIN@558496	天馬のハネ	
190	data	1	19	/1_SRPG.BIN@558544	天使のハネ	
191	data	1	19	/1_SRPG.BIN@558592	{ﾏﾓﾘﾉ}ﾕﾋﾞﾜ	
192	data	1	19	/1_SRPG.BIN@558640	{ｾｲﾅﾙ}ﾕﾋﾞﾜ	
193	data	1	19	/1_SRPG.BIN@558688	ボツ！大地の鈴	
194	data	1	19	/1_SRPG.BIN@558736	軽身の腕輪	
195	data	1	19	/1_SRPG.BIN@558784	力のこて	
196	data	1	19	/1_SRPG.BIN@558832	ﾊﾟﾜｰｽﾄｰﾝ	
197	data	1	19	/1_SRPG.BIN@558880	ｶﾞﾝﾄﾚｯﾄ	
198	data	1	19	/1_SRPG.BIN@558928	風の腕輪	
199	data	1	19	/1_SRPG.BIN@558976	ﾑｰﾝｽﾄｰﾝ	
200	data	1	19	/1_SRPG.BIN@559024	ﾌﾞﾗｯｸｵｰﾌﾞ	
201	data	1	19	/1_SRPG.BIN@559072	勇者の心	
202	data	1	19	/1_SRPG.BIN@559120	ﾌｧｲｱｶﾞｰﾄﾞ	
203	data	1	19	/1_SRPG.BIN@559168	予約	
204	data	1	21	/1_SRPG.BIN@559456	鍵束	
205	data	1	21	/1_SRPG.BIN@559504	青色の鍵	
206	data	1	21	/1_SRPG.BIN@559552	赤色の鍵	
207	data	1	21	/1_SRPG.BIN@559600	黄色の鍵	
208	data	1	21	/1_SRPG.BIN@559648	緑色の鍵	
209	data	1	21	/1_SRPG.BIN@559696	金色の鍵	
210	data	1	21	/1_SRPG.BIN@559744	銀色の鍵	
211	data	1	21	/1_SRPG.BIN@559792	水色の鍵	
212	data	1	21	/1_SRPG.BIN@559840	紫色の鍵	
213	data	1	21	/1_SRPG.BIN@559888	城の鍵	
214	data	1	21	/1_SRPG.BIN@559936	牢屋の鍵	
215	data	1	21	/1_SRPG.BIN@559984	魔法の本	
216	data	1	21	/1_SRPG.BIN@560224	神水	
217	data	1	21	/1_SRPG.BIN@560320	おたから	
218	data	1	21	/1_SRPG.BIN@560368	お守り	
219	data	1	21	/1_SRPG.BIN@560416	カムタ神像	
220	data	1	21	/1_SRPG.BIN@560464	ｶﾞﾙﾏﾝｵｰﾌﾞ	
221	data	1	21	/1_SRPG.BIN@560512	ドクロ水晶	
222	data	1	21	/1_SRPG.BIN@560560	倉庫の鍵	
223	data	1	21	/1_SRPG.BIN@560608	城内の鍵	
224	data	1	21	/1_SRPG.BIN@560656	風のメダル	
225	data	1	19	/1_SRPG.BIN@561952	ﾛﾝｸﾞｿｰﾄﾞ	
226	data	1	19	/1_SRPG.BIN@562000	ﾊﾞｽﾀｰｿｰﾄﾞ	
227	data	1	19	/1_SRPG.BIN@562048	ﾊﾟﾗﾃﾞｨﾝｿｰﾄﾞ	
228	data	1	19	/1_SRPG.BIN@562096	ﾂｳﾞｧｲﾊﾝﾀﾞｰ	
229	data	1	19	/1_SRPG.BIN@562144	ﾃﾞｨﾊﾞﾝﾄﾞｿｰﾄﾞ	
230	data	1	19	/1_SRPG.BIN@562192	ﾍﾟｰﾊﾟｰｿｰﾄﾞ	
231	data	1	19	/1_SRPG.BIN@562240	ﾗｯｸｿｰﾄﾞ	
232	data	1	19	/1_SRPG.BIN@562288	ﾜｰﾑｷﾗｰ	
233	data	1	19	/1_SRPG.BIN@562336	ﾄﾞﾗｺﾞﾝｷﾗｰ	
234	data	1	19	/1_SRPG.BIN@562384	ｿｳﾙｲｰﾀｰ	
235	data	1	19	/1_SRPG.BIN@562432	ﾀﾞｰｸｿｰﾄﾞ	
236	data	1	19	/1_SRPG.BIN@562624	忍者刀	
237	data	1	19	/1_SRPG.BIN@562672	備前長船	
238	data	1	19	/1_SRPG.BIN@562720	十六夜刀	
239	data	1	19	/1_SRPG.BIN@562768	虎徹	
240	data	1	19	/1_SRPG.BIN@562816	村柾	
241	data	1	19	/1_SRPG.BIN@562864	流星破刀	
242	data	1	19	/1_SRPG.BIN@562912	雷神刀	
243	data	1	19	/1_SRPG.BIN@562960	夢幻刀	
244	data	1	19	/1_SRPG.BIN@563008	虚空刀	
245	data	1	19	/1_SRPG.BIN@563056	暗黒刀	
246	data	1	19	/1_SRPG.BIN@563104	降魔刀	
247	data	1	19	/1_SRPG.BIN@563296	ﾊﾞﾄﾙｽﾋﾟｱ	
248	data	1	19	/1_SRPG.BIN@563344	ｶﾞﾗﾝｽﾋﾟｱ	
249	data	1	19	/1_SRPG.BIN@563392	ﾊﾙﾍﾞﾙﾄ	
250	data	1	19	/1_SRPG.BIN@563440	ﾄﾗｲﾃﾞﾝﾄ	
251	data	1	19	/1_SRPG.BIN@563488	ﾙﾝﾊｲﾑ	
252	data	1	19	/1_SRPG.BIN@563536	ﾎｰﾘｰｽﾋﾟｱ	
253	data	1	19	/1_SRPG.BIN@563584	ｱｰｸﾗﾝｽ	
254	data	1	19	/1_SRPG.BIN@563632	ﾊﾞﾝﾌﾞｰﾗﾝｽ	
255	data	1	19	/1_SRPG.BIN@563680	ﾃﾞｰﾓﾝｽﾋﾟｱ	
256	data	1	8	/1_SRPG.BIN@563700	ｫ焙	
257	data	1	8	/1_SRPG.BIN@563872	ｽﾄｰﾝﾊﾝﾏｰ	
258	data	1	19	/1_SRPG.BIN@563920	ﾊﾞﾄﾙﾊﾝﾏｰ	
259	data	1	19	/1_SRPG.BIN@563968	ｱｲｱﾝﾊﾝﾏｰ	
260	data	1	19	/1_SRPG.BIN@564016	ﾄｰﾙﾊﾝﾏｰ	
261	data	1	19	/1_SRPG.BIN@564064	ﾏｽﾀｰﾊﾝﾏｰ	
262	data	1	19	/1_SRPG.BIN@564112	ｱｽﾄﾗﾙｷﾗｰ	
263	data	1	19	/1_SRPG.BIN@564160	ﾊﾟｺﾊﾟｺﾊﾝﾏｰ	
264	data	1	19	/1_SRPG.BIN@564352	ﾛﾝｸﾞﾎﾞｳ	
265	data	1	19	/1_SRPG.BIN@564400	ｸﾛｽﾎﾞｳ	
266	data	1	19	/1_SRPG.BIN@564448	ｶﾞｼﾞｪﾙﾎﾞｳ	
267	data	1	19	/1_SRPG.BIN@564496	ｿﾘﾄﾝﾎﾞｳ	
268	data	1	19	/1_SRPG.BIN@564544	ｸﾘﾃｨｶﾙﾎﾞｳ	
269	data	1	19	/1_SRPG.BIN@564592	ﾗｲﾄﾎﾞｳ	
270	data	1	19	/1_SRPG.BIN@564640	ﾙｰﾝﾎﾞｳ	
271	data	1	19	/1_SRPG.BIN@564688	ﾄﾞﾘｰﾑﾎﾞｳ	
272	data	1	19	/1_SRPG.BIN@564736	魅惑の弓	
273	data	1	19	/1_SRPG.BIN@564784	破魔の弓	
274	data	1	19	/1_SRPG.BIN@564832	ﾌﾞﾗｯｸﾎﾞｳ	
275	data	1	19	/1_SRPG.BIN@564880	ﾙｼﾌｧｰﾎﾞｳ	
276	data	1	19	/1_SRPG.BIN@565312	{ｶﾐｶｻﾞﾘ}	
277	data	1	19	/1_SRPG.BIN@565360	ﾀｵﾊﾞﾝﾄﾞ	
278	data	1	19	/1_SRPG.BIN@565408	ﾎｰﾘｰｸﾗｳﾝ	
279	data	1	19	/1_SRPG.BIN@565456	{ﾋｶﾘﾉ}ﾃｨｱﾗ	
280	data	1	19	/1_SRPG.BIN@565504	{ﾏﾙｲﾎﾞｳｼ}	
281	data	1	19	/1_SRPG.BIN@565552	{ｻﾝｶｸﾎﾞｳｼ}	
282	data	1	19	/1_SRPG.BIN@565600	ｶﾞｰﾗﾝ{ﾎﾞｳｼ}	
283	data	1	19	/1_SRPG.BIN@565648	{ﾏﾄﾞｳﾉﾎﾞｳｼ}	
284	data	1	19	/1_SRPG.BIN@565696	{ｹﾝｼﾞｬﾉﾎﾞｳｼ}	
285	data	1	19	/1_SRPG.BIN@565744	ｻﾚｯﾄ	
286	data	27	2	/1_SRPG.BIN@565782	ﾚｻ	
287	data	1	7	/1_SRPG.BIN@565792	ﾄﾗｷｱﾍﾙﾑ	
288	data	1	5	/1_SRPG.BIN@565840	ｱｰﾒｯﾄ	
289	data	1	7	/1_SRPG.BIN@565888	ｶﾞﾘｱﾍﾙﾑ	
290	data	1	8	/1_SRPG.BIN@565936	ｸﾞﾚｰﾄﾍﾙﾑ	
291	data	1	10	/1_SRPG.BIN@565984	ｽﾊﾟﾝｹﾞﾝﾍﾙﾑ	
292	data	1	11	/1_SRPG.BIN@566032	{ﾕｳｼｬﾉｶﾌﾞﾄ}	
293	data	1	5	/1_SRPG.BIN@566272	ﾁｪﾆｯｸ	
294	data	1	19	/1_SRPG.BIN@566320	ｺｯﾄﾝｱｰﾏｰ	
295	data	1	19	/1_SRPG.BIN@566368	ﾚｻﾞｰｱｰﾏｰ	
296	data	1	19	/1_SRPG.BIN@566416	ﾄｰｶﾞ	
297	data	1	19	/1_SRPG.BIN@566464	魔導の衣	
298	data	1	19	/1_SRPG.BIN@566512	賢者の衣	
299	data	1	19	/1_SRPG.BIN@566560	神聖トーガ	
300	data	1	19	/1_SRPG.BIN@566608	{ｼﾛｲﾌｸ}	
301	data	1	19	/1_SRPG.BIN@566656	{ｷﾚｲﾅﾌｸ}	
302	data	1	19	/1_SRPG.BIN@566704	{ｷﾗｷﾗｼﾀﾌｸ}	
303	data	1	17	/1_SRPG.BIN@566724	ｻ脾	
304	data	1	17	/1_SRPG.BIN@566752	ﾁｪｲﾝﾒｰﾙ	
305	data	1	8	/1_SRPG.BIN@566800	ｽｹｰﾙｱｰﾏｰ	
306	data	1	9	/1_SRPG.BIN@566848	ﾌﾟﾚｰﾄｱｰﾏｰ	
307	data	1	11	/1_SRPG.BIN@566896	ﾊﾞﾝﾃﾞｯﾄﾞｱｰﾏ	
308	data	1	9	/1_SRPG.BIN@566944	ﾄﾞﾗｺﾞﾝﾒｲﾙ	
309	data	1	7	/1_SRPG.BIN@566992	ﾅｲﾂｱｰﾏｰ	
310	data	1	10	/1_SRPG.BIN@567040	ﾏｼﾞｯｸｶﾞｰﾄﾞ	
311	data	1	7	/1_SRPG.BIN@567088	ｱｰｽｱｰﾏｰ	
312	data	1	4	/1_SRPG.BIN@567136	法衣	
313	data	1	19	/1_SRPG.BIN@567184	紫の法衣	
314	data	1	19	/1_SRPG.BIN@567232	聖法衣	
315	data	1	19	/1_SRPG.BIN@567280	聖魔法衣	
316	data	1	19	/1_SRPG.BIN@567472	ｺｯﾄﾝｸﾞﾛｰﾌﾞ	
317	data	1	19	/1_SRPG.BIN@567520	ﾚｻﾞｰｸﾞﾛｰﾌﾞ	
318	data	1	19	/1_SRPG.BIN@567568	ﾒﾀﾙｸﾞﾛｰﾌﾞ	
319	data	1	19	/1_SRPG.BIN@567616	ﾅｯｸﾙｶﾞｰﾄﾞ	
320	data	1	19	/1_SRPG.BIN@567664	ﾎｰﾘｰｸﾞﾛｰﾌﾞ	
321	data	1	19	/1_SRPG.BIN@567712	魔星ｸﾞﾛｰﾌﾞ	
322	data	1	19	/1_SRPG.BIN@567760	ｳｯﾄﾞｼｰﾙﾄﾞ	
323	data	1	9	/1_SRPG.BIN@567808	ﾊﾞﾄﾙｼｰﾙﾄﾞ	
324	data	1	10	/1_SRPG.BIN@567856	ﾗｳﾝﾄﾞｼｰﾙﾄﾞ	
325	data	1	10	/1_SRPG.BIN@567904	ｼﾙﾊﾞｰｼｰﾙﾄﾞ	
326	data	1	10	/1_SRPG.BIN@567952	ｸﾞﾚｰﾄｼｰﾙﾄﾞ	
327	data	1	9	/1_SRPG.BIN@568000	ﾎｰﾘｰｼｰﾙﾄﾞ	
328	data	1	10	/1_SRPG.BIN@568048	ﾌﾞﾗｯｸｼｰﾙﾄﾞ	
329	data	1	10	/1_SRPG.BIN@568096	ﾃﾞｰﾓﾝｼｰﾙﾄﾞ	
330	data	1	9	/1_SRPG.BIN@568144	ﾌｧｲｱｼｰﾙﾄﾞ	
331	data	1	9	/1_SRPG.BIN@568192	ｳｫｰﾀｼｰﾙﾄﾞ	
332	data	1	11	/1_SRPG.BIN@568240	ﾌﾟﾗｽﾞﾏｶﾞｰﾄﾞ	
333	data	1	10	/1_SRPG.BIN@568288	ｱｽﾄﾗﾙｶﾞｰﾄﾞ	
334	data	1	15	/1_SRPG.BIN@568760	ｱｰﾄﾞﾗｰ	
335	data	1	15	/1_SRPG.BIN@568800	ｻｳﾗｰ	
336	data	1	15	/1_SRPG.BIN@568840	ｴｰｱｶﾞｲﾂ	
337	data	1	15	/1_SRPG.BIN@568880	ｽｶﾙﾅｲﾄ	
338	data	1	15	/1_SRPG.BIN@568920	教団長	
339	data	1	15	/1_SRPG.BIN@568960	ﾌﾘｭｰｹﾞﾙ	
340	data	1	15	/1_SRPG.BIN@569000	ｽﾛｰｽ	
341	data	1	15	/1_SRPG.BIN@569040	ｹﾞｲﾙ	
342	data	1	15	/1_SRPG.BIN@569080	ｱﾝｹﾞﾙｽ 	
343	data	1	15	/1_SRPG.BIN@569120	ﾌｨｱﾝﾇﾝﾌﾄ	
344	data	1	15	/1_SRPG.BIN@569160	ｱﾗｸﾈｰ	
345	data	1	15	/1_SRPG.BIN@569200	ｹﾞｼｭﾍﾟﾝｽﾄ	
