#번호	종류	자리수	예산	예시위치	JP	KO
71	data	1	21	/1_SRPG.BIN@548832	ｵﾒｶﾞｱﾛｰ	오메가애로우
72	data	1	21	/1_SRPG.BIN@549040	竜変化	용변화
73	data	1	21	/1_SRPG.BIN@549092	ｳｨﾝﾄﾞ	윈드
74	data	1	21	/1_SRPG.BIN@549144	ｿﾆｯｸﾎﾞｲｽ	소닉보이스
75	data	1	21	/1_SRPG.BIN@549196	ﾃｲﾙｳｲﾝﾄﾞ	테일윈드
76	data	1	21	/1_SRPG.BIN@549248	ｽﾄｰﾑ	스톰
77	data	1	21	/1_SRPG.BIN@549300	ﾄﾞﾗｺﾞﾝﾌﾞﾚｽ	드래곤브레스
78	data	1	21	/1_SRPG.BIN@549352	ｱｰｸﾌﾞﾚｽ	아크브레스
79	data	1	21	/1_SRPG.BIN@549404	ﾃﾞｽﾌﾞﾚｽ	데스브레스
80	data	1	21	/1_SRPG.BIN@549560	防御	방어
81	data	1	21	/1_SRPG.BIN@549612	かばう	감싸기
82	data	1	21	/1_SRPG.BIN@549664	ｶｳﾝﾀｰ	카운터
83	data	1	21	/1_SRPG.BIN@549716	受け流し	흘려넘기기
84	data	1	21	/1_SRPG.BIN@549768	ﾊﾟﾜｰ吸収	파워흡수
85	data	1	21	/1_SRPG.BIN@549820	神速回避	신속회피
86	data	1	21	/1_SRPG.BIN@549872	弾き返し	튕겨내기
87	data	1	21	/1_SRPG.BIN@549924	魔法障壁	마법장벽
88	data	1	21	/1_SRPG.BIN@550080	金を盗む	돈훔치기
89	data	1	21	/1_SRPG.BIN@550132	技を盗む	기술훔치기
90	data	1	21	/1_SRPG.BIN@550184	ｱｲﾃﾑ盗む	아이템훔치기
91	data	1	21	/1_SRPG.BIN@550236	ＨＰ盗む	ＨＰ훔치기
92	data	1	21	/1_SRPG.BIN@550288	ＭＰ盗む	ＭＰ훔치기
93	data	1	20	/1_SRPG.BIN@550444	冥王剣	명왕검
94	data	1	20	/1_SRPG.BIN@550496	魔空剣	마공검
95	data	1	20	/1_SRPG.BIN@550600	ｶﾞｽ	가스
96	data	1	20	/1_SRPG.BIN@550652	しびれ	마비
97	data	1	20	/1_SRPG.BIN@550704	電撃	전격
98	data	1	20	/1_SRPG.BIN@550756	大地の歌	대지의 노래
99	data	1	20	/1_SRPG.BIN@550808	ﾃﾗｰﾎﾞｲｽ	테러보이스
100	data	2	15	/1_SRPG.BIN@550860	ボツ！	폐기!
101	data	1	20	/1_SRPG.BIN@550912	吹き飛ばし	날려버리기
102	data	1	20	/1_SRPG.BIN@550964	溶解液	용해액
103	data	1	15	/1_SRPG.BIN@551120	ﾌｧｲｱﾎﾞｰﾙ	파이어볼
104	data	1	15	/1_SRPG.BIN@551172	ﾊﾞｰｽﾄﾌｧｲｱ	버스트파이어
105	data	1	15	/1_SRPG.BIN@551224	ﾍﾙｽﾞﾌｧｲｱ	헬즈파이어
106	data	1	15	/1_SRPG.BIN@551276	ｻﾝﾀﾞｰ	썬더
107	data	1	15	/1_SRPG.BIN@551328	ｻﾝﾀﾞｰｽﾄｰﾑ	썬더스톰
108	data	1	15	/1_SRPG.BIN@551380	ﾌﾘｰｼﾞﾝｸﾞ	프리징
109	data	1	15	/1_SRPG.BIN@551432	ﾌﾘｰｽﾞｱﾛｰ	프리즈애로우
110	data	1	15	/1_SRPG.BIN@551484	ﾌﾘｰｽﾞｽﾄｰﾑ	프리즈스톰
111	data	1	15	/1_SRPG.BIN@551536	地龍波	지룡파
112	data	1	15	/1_SRPG.BIN@551588	ﾒﾃｵｽﾄﾗｲｸ	운석낙하
113	data	1	15	/1_SRPG.BIN@551640	ｸﾞﾗﾋﾞﾃｨﾌﾟﾚｽ	그래비티프레스
114	data	1	15	/1_SRPG.BIN@551692	ｼﾞｬｼﾞﾒﾝﾄ	저지먼트
115	data	1	15	/1_SRPG.BIN@551744	魔風	마풍
116	data	1	15	/1_SRPG.BIN@551796	地龍大波	지룡대파
117	data	1	21	/1_SRPG.BIN@551952	ﾗｸﾞﾅﾚｸ	라그나로크
118	data	1	21	/1_SRPG.BIN@552004	ﾚｲﾌｫｰｽ	레이포스
119	data	1	21	/1_SRPG.BIN@552108	ﾃﾞｽ	데스
120	data	1	21	/1_SRPG.BIN@552160	死の舞い	죽음의 춤
121	data	1	21	/1_SRPG.BIN@552212	ﾌﾞﾗｯｸｻﾊﾞｽ	블랙사바스
122	data	1	21	/1_SRPG.BIN@552264	裁きの光	심판의 빛
123	data	1	21	/1_SRPG.BIN@552316	ﾃﾞｯﾄﾛｰ	데드로
124	data	1	21	/1_SRPG.BIN@552680	ﾎｰﾘｰｷｭｱ	홀리큐어
125	data	1	21	/1_SRPG.BIN@552732	ﾎｰﾘｰﾚｲ	홀리레이
126	data	1	21	/1_SRPG.BIN@552784	ﾎｰﾘｰｱｰｸ	홀리아크
127	data	1	21	/1_SRPG.BIN@552836	ﾘﾊﾞｰｽｷｭｱ	리버스큐어
128	data	1	21	/1_SRPG.BIN@552940	ﾋｰﾘﾝｸﾞ	힐링
129	data	1	21	/1_SRPG.BIN@552992	ｵﾒｶﾞﾋｰﾘﾝｸﾞ	오메가힐링
130	data	1	21	/1_SRPG.BIN@553044	ﾒｶﾞﾋｰﾘﾝｸﾞ	메가힐링
131	data	1	21	/1_SRPG.BIN@553096	ｷﾞｶﾞﾋｰﾘﾝｸﾞ	기가힐링
132	data	1	21	/1_SRPG.BIN@553148	ｱｰｸﾋｰﾘﾝｸﾞ	아크힐링
133	data	1	21	/1_SRPG.BIN@553304	ｿｳﾙﾌﾞﾚｲｸ	소울브레이크
134	data	1	21	/1_SRPG.BIN@553356	くぐつ	괴뢰술
135	data	1	21	/1_SRPG.BIN@553408	魅了	매료
136	data	1	21	/1_SRPG.BIN@553460	ｽﾘｰﾌﾟ	슬립
137	data	1	21	/1_SRPG.BIN@553512	ﾃﾗｰ	테러
138	data	1	21	/1_SRPG.BIN@553564	ﾊﾟﾆｯｸ	패닉
139	data	1	21	/1_SRPG.BIN@553616	ｶｵｽｻｲﾄ	카오스사이트
140	data	1	15	/1_SRPG.BIN@553720	透明化	투명화
141	data	1	15	/1_SRPG.BIN@553772	ﾌﾗｲｻｰ	플라이서
142	data	1	15	/1_SRPG.BIN@553824	ｱｰｽﾓｰﾙ	어스몰
143	data	1	15	/1_SRPG.BIN@553876	ｽｺｰﾌﾟｱｲ	스코프아이
144	data	1	15	/1_SRPG.BIN@553928	ボツ！ﾃﾚﾎﾟｰﾄ	폐기!텔레포트
145	data	1	21	/1_SRPG.BIN@554084	ｽﾓｰﾙ	스몰
146	data	1	21	/1_SRPG.BIN@554136	ﾑｰﾌﾞｽﾛｰ	무브슬로
147	data	1	21	/1_SRPG.BIN@554188	ｽﾄﾛﾝｸﾞ	스트롱
148	data	1	21	/1_SRPG.BIN@554240	ﾑｰﾌﾞｸｲｯｸ	무브퀵
149	data	1	20	/1_SRPG.BIN@554448	魔法ｼｰﾙﾄﾞ	마법실드
150	data	1	20	/1_SRPG.BIN@554500	保護ｼｰﾙﾄﾞ	보호실드
151	data	1	20	/1_SRPG.BIN@554552	回復ｼｰﾙﾄﾞ	회복실드
152	data	1	20	/1_SRPG.BIN@554604	凍結ｼｰﾙﾄﾞ	동결실드
153	data	1	20	/1_SRPG.BIN@554656	必殺！	필살!
154	data	1	20	/1_SRPG.BIN@554708	全滅！(敵)	전멸!(적)
155	data	1	20	/1_SRPG.BIN@554760	全滅！(味)	전멸!(아)
156	data	1	20	/1_SRPG.BIN@555280	回復薬	회복약
157	data	1	20	/1_SRPG.BIN@555332	元気の薬	원기의 약
158	data	1	20	/1_SRPG.BIN@555384	命の薬	생명의 약
159	data	1	20	/1_SRPG.BIN@555436	マナのしずく	마나의 물방울
160	data	1	20	/1_SRPG.BIN@555488	マナの水	마나의 물
161	data	1	20	/1_SRPG.BIN@555540	マナの結晶	마나의 결정
162	data	1	20	/1_SRPG.BIN@555592	奇跡のカケラ	기적의 조각
163	data	1	20	/1_SRPG.BIN@555644	奇跡の石	기적의 돌
164	data	1	20	/1_SRPG.BIN@555696	アムリタ	암리타
165	data	2	19	/1_SRPG.BIN@555748	火薬玉	화약탄
166	data	2	19	/1_SRPG.BIN@555800	爆裂玉	폭렬탄
167	data	2	19	/1_SRPG.BIN@555852	轟爆玉	굉폭탄
168	data	1	20	/1_SRPG.BIN@556840	ｲﾍﾞﾝﾄ技	이벤트기
169	data	1	19	/1_SRPG.BIN@557200	{ｶｲﾌｸﾔｸ}	회복약
170	data	1	19	/1_SRPG.BIN@557248	{ｹﾞﾝｷﾉ}ｸｽﾘ	원기의 약
171	data	1	19	/1_SRPG.BIN@557296	{ｲﾉﾁﾉ}ｸｽﾘ	생명의 약
172	data	1	19	/1_SRPG.BIN@557344	ﾏﾅ{ﾉｼｽﾞｸ}	마나의 물방울
173	data	1	19	/1_SRPG.BIN@557392	ﾏﾅ{ﾉﾐｽﾞ}	마나의 물
174	data	1	19	/1_SRPG.BIN@557440	ﾏﾅ{ﾉｹｯｼｮｳ}	마나의 결정
175	data	1	19	/1_SRPG.BIN@557488	{ｷｾｷﾉ}ｶｹﾗ	기적의 조각
176	data	1	19	/1_SRPG.BIN@557536	{ｷｾｷﾉ}ｲｼ	기적의 돌
177	data	1	19	/1_SRPG.BIN@557584	ｱﾑﾘﾀ	암리타
178	data	1	19	/1_SRPG.BIN@557776	餓鬼玉	아귀옥
179	data	1	19	/1_SRPG.BIN@557824	ﾊﾟｰﾙ	진주
180	data	1	19	/1_SRPG.BIN@557872	ｱﾒｼﾞｽﾄ	자수정
181	data	1	19	/1_SRPG.BIN@557920	ｵﾊﾟｰﾙ	오팔
182	data	1	19	/1_SRPG.BIN@557968	蒼のﾊﾟｰﾙ	푸른 진주
183	data	1	19	/1_SRPG.BIN@558112	ｱﾐｭﾚｯﾄ	아뮬렛
184	data	1	19	/1_SRPG.BIN@558256	虎の爪	호랑이 발톱
185	data	1	19	/1_SRPG.BIN@558304	竜の牙	용의 이빨
186	data	1	19	/1_SRPG.BIN@558352	兎の足	토끼의 발
187	data	1	19	/1_SRPG.BIN@558400	疾風のクツ	질풍의 신발
188	data	1	19	/1_SRPG.BIN@558448	神速のクツ	신속의 신발
189	data	1	19	/1_SRPG.BIN@558496	天馬のハネ	천마의 깃털
190	data	1	19	/1_SRPG.BIN@558544	天使のハネ	천사의 깃털
191	data	1	19	/1_SRPG.BIN@558592	{ﾏﾓﾘﾉ}ﾕﾋﾞﾜ	수호의 반지
192	data	1	19	/1_SRPG.BIN@558640	{ｾｲﾅﾙ}ﾕﾋﾞﾜ	성스런 반지
193	data	1	19	/1_SRPG.BIN@558688	ボツ！大地の鈴	폐기!대지의방울
194	data	1	19	/1_SRPG.BIN@558736	軽身の腕輪	경신의 팔찌
195	data	1	19	/1_SRPG.BIN@558784	力のこて	힘의 토시
196	data	1	19	/1_SRPG.BIN@558832	ﾊﾟﾜｰｽﾄｰﾝ	파워스톤
197	data	1	19	/1_SRPG.BIN@558880	ｶﾞﾝﾄﾚｯﾄ	건틀릿
198	data	1	19	/1_SRPG.BIN@558928	風の腕輪	바람의 팔찌
199	data	1	19	/1_SRPG.BIN@558976	ﾑｰﾝｽﾄｰﾝ	문스톤
200	data	1	19	/1_SRPG.BIN@559024	ﾌﾞﾗｯｸｵｰﾌﾞ	블랙오브
201	data	1	19	/1_SRPG.BIN@559072	勇者の心	용사의 마음
202	data	1	19	/1_SRPG.BIN@559120	ﾌｧｲｱｶﾞｰﾄﾞ	파이어가드
203	data	1	19	/1_SRPG.BIN@559168	予約	예약
204	data	1	21	/1_SRPG.BIN@559456	鍵束	열쇠 꾸러미
205	data	1	21	/1_SRPG.BIN@559504	青色の鍵	파란 열쇠
206	data	1	21	/1_SRPG.BIN@559552	赤色の鍵	빨간 열쇠
207	data	1	21	/1_SRPG.BIN@559600	黄色の鍵	노란 열쇠
208	data	1	21	/1_SRPG.BIN@559648	緑色の鍵	초록 열쇠
209	data	1	21	/1_SRPG.BIN@559696	金色の鍵	금색 열쇠
210	data	1	21	/1_SRPG.BIN@559744	銀色の鍵	은색 열쇠
211	data	1	21	/1_SRPG.BIN@559792	水色の鍵	하늘색 열쇠
212	data	1	21	/1_SRPG.BIN@559840	紫色の鍵	보라색 열쇠
213	data	1	21	/1_SRPG.BIN@559888	城の鍵	성의 열쇠
214	data	1	21	/1_SRPG.BIN@559936	牢屋の鍵	감옥 열쇠
215	data	1	21	/1_SRPG.BIN@559984	魔法の本	마법의 책
216	data	1	21	/1_SRPG.BIN@560224	神水	성수
217	data	1	21	/1_SRPG.BIN@560320	おたから	보물
218	data	1	21	/1_SRPG.BIN@560368	お守り	부적
219	data	1	21	/1_SRPG.BIN@560416	カムタ神像	카무타 신상
220	data	1	21	/1_SRPG.BIN@560464	ｶﾞﾙﾏﾝｵｰﾌﾞ	갈만오브
221	data	1	21	/1_SRPG.BIN@560512	ドクロ水晶	해골수정
222	data	1	21	/1_SRPG.BIN@560560	倉庫の鍵	창고 열쇠
223	data	1	21	/1_SRPG.BIN@560608	城内の鍵	성내 열쇠
224	data	1	21	/1_SRPG.BIN@560656	風のメダル	바람의 메달
225	data	1	19	/1_SRPG.BIN@561952	ﾛﾝｸﾞｿｰﾄﾞ	롱소드
226	data	1	19	/1_SRPG.BIN@562000	ﾊﾞｽﾀｰｿｰﾄﾞ	버스터소드
227	data	1	19	/1_SRPG.BIN@562048	ﾊﾟﾗﾃﾞｨﾝｿｰﾄﾞ	팔라딘소드
228	data	1	19	/1_SRPG.BIN@562096	ﾂｳﾞｧｲﾊﾝﾀﾞｰ	츠바이한더
229	data	1	19	/1_SRPG.BIN@562144	ﾃﾞｨﾊﾞﾝﾄﾞｿｰﾄﾞ	디반드소드
230	data	1	19	/1_SRPG.BIN@562192	ﾍﾟｰﾊﾟｰｿｰﾄﾞ	페이퍼소드
231	data	1	19	/1_SRPG.BIN@562240	ﾗｯｸｿｰﾄﾞ	럭소드
232	data	1	19	/1_SRPG.BIN@562288	ﾜｰﾑｷﾗｰ	웜킬러
233	data	1	19	/1_SRPG.BIN@562336	ﾄﾞﾗｺﾞﾝｷﾗｰ	드래곤킬러
234	data	1	19	/1_SRPG.BIN@562384	ｿｳﾙｲｰﾀｰ	소울이터
235	data	1	19	/1_SRPG.BIN@562432	ﾀﾞｰｸｿｰﾄﾞ	다크소드
236	data	1	19	/1_SRPG.BIN@562624	忍者刀	닌자도
237	data	1	19	/1_SRPG.BIN@562672	備前長船	비젠 오사후네
238	data	1	19	/1_SRPG.BIN@562720	十六夜刀	이자요이도
239	data	1	19	/1_SRPG.BIN@562768	虎徹	코테츠
240	data	1	19	/1_SRPG.BIN@562816	村柾	무라마사
241	data	1	19	/1_SRPG.BIN@562864	流星破刀	유성파도
242	data	1	19	/1_SRPG.BIN@562912	雷神刀	뇌신도
243	data	1	19	/1_SRPG.BIN@562960	夢幻刀	몽환도
244	data	1	19	/1_SRPG.BIN@563008	虚空刀	허공도
245	data	1	19	/1_SRPG.BIN@563056	暗黒刀	암흑도
246	data	1	19	/1_SRPG.BIN@563104	降魔刀	항마도
247	data	1	19	/1_SRPG.BIN@563296	ﾊﾞﾄﾙｽﾋﾟｱ	배틀스피어
248	data	1	19	/1_SRPG.BIN@563344	ｶﾞﾗﾝｽﾋﾟｱ	갈란스피어
249	data	1	19	/1_SRPG.BIN@563392	ﾊﾙﾍﾞﾙﾄ	할버드
250	data	1	19	/1_SRPG.BIN@563440	ﾄﾗｲﾃﾞﾝﾄ	트라이던트
251	data	1	19	/1_SRPG.BIN@563488	ﾙﾝﾊｲﾑ	룬하임
252	data	1	19	/1_SRPG.BIN@563536	ﾎｰﾘｰｽﾋﾟｱ	홀리스피어
253	data	1	19	/1_SRPG.BIN@563584	ｱｰｸﾗﾝｽ	아크랜스
254	data	1	19	/1_SRPG.BIN@563632	ﾊﾞﾝﾌﾞｰﾗﾝｽ	뱀부랜스
255	data	1	19	/1_SRPG.BIN@563680	ﾃﾞｰﾓﾝｽﾋﾟｱ	데몬스피어
256	data	1	8	/1_SRPG.BIN@563700	ｫ焙	
257	data	1	8	/1_SRPG.BIN@563872	ｽﾄｰﾝﾊﾝﾏｰ	스톤해머
258	data	1	19	/1_SRPG.BIN@563920	ﾊﾞﾄﾙﾊﾝﾏｰ	배틀해머
259	data	1	19	/1_SRPG.BIN@563968	ｱｲｱﾝﾊﾝﾏｰ	아이언해머
260	data	1	19	/1_SRPG.BIN@564016	ﾄｰﾙﾊﾝﾏｰ	토르해머
261	data	1	19	/1_SRPG.BIN@564064	ﾏｽﾀｰﾊﾝﾏｰ	마스터해머
262	data	1	19	/1_SRPG.BIN@564112	ｱｽﾄﾗﾙｷﾗｰ	아스트랄킬러
263	data	1	19	/1_SRPG.BIN@564160	ﾊﾟｺﾊﾟｺﾊﾝﾏｰ	뿅뿅해머
264	data	1	19	/1_SRPG.BIN@564352	ﾛﾝｸﾞﾎﾞｳ	롱보우
265	data	1	19	/1_SRPG.BIN@564400	ｸﾛｽﾎﾞｳ	크로스보우
266	data	1	19	/1_SRPG.BIN@564448	ｶﾞｼﾞｪﾙﾎﾞｳ	가젤보우
267	data	1	19	/1_SRPG.BIN@564496	ｿﾘﾄﾝﾎﾞｳ	솔리톤보우
268	data	1	19	/1_SRPG.BIN@564544	ｸﾘﾃｨｶﾙﾎﾞｳ	크리티컬보우
269	data	1	19	/1_SRPG.BIN@564592	ﾗｲﾄﾎﾞｳ	라이트보우
270	data	1	19	/1_SRPG.BIN@564640	ﾙｰﾝﾎﾞｳ	룬보우
271	data	1	19	/1_SRPG.BIN@564688	ﾄﾞﾘｰﾑﾎﾞｳ	드림보우
272	data	1	19	/1_SRPG.BIN@564736	魅惑の弓	매혹의 활
273	data	1	19	/1_SRPG.BIN@564784	破魔の弓	파마의 활
274	data	1	19	/1_SRPG.BIN@564832	ﾌﾞﾗｯｸﾎﾞｳ	블랙보우
275	data	1	19	/1_SRPG.BIN@564880	ﾙｼﾌｧｰﾎﾞｳ	루시퍼보우
276	data	1	19	/1_SRPG.BIN@565312	{ｶﾐｶｻﾞﾘ}	머리장식
277	data	1	19	/1_SRPG.BIN@565360	ﾀｵﾊﾞﾝﾄﾞ	머리띠
278	data	1	19	/1_SRPG.BIN@565408	ﾎｰﾘｰｸﾗｳﾝ	홀리크라운
279	data	1	19	/1_SRPG.BIN@565456	{ﾋｶﾘﾉ}ﾃｨｱﾗ	빛의 티아라
280	data	1	19	/1_SRPG.BIN@565504	{ﾏﾙｲﾎﾞｳｼ}	둥근 모자
281	data	1	19	/1_SRPG.BIN@565552	{ｻﾝｶｸﾎﾞｳｼ}	삼각 모자
282	data	1	19	/1_SRPG.BIN@565600	ｶﾞｰﾗﾝ{ﾎﾞｳｼ}	갈란 모자
283	data	1	19	/1_SRPG.BIN@565648	{ﾏﾄﾞｳﾉﾎﾞｳｼ}	마도의 모자
284	data	1	19	/1_SRPG.BIN@565696	{ｹﾝｼﾞｬﾉﾎﾞｳｼ}	현자의 모자
285	data	1	19	/1_SRPG.BIN@565744	ｻﾚｯﾄ	샐릿
286	data	27	2	/1_SRPG.BIN@565782	ﾚｻ	
287	data	1	7	/1_SRPG.BIN@565792	ﾄﾗｷｱﾍﾙﾑ	트라키
288	data	1	5	/1_SRPG.BIN@565840	ｱｰﾒｯﾄ	아멧
289	data	1	7	/1_SRPG.BIN@565888	ｶﾞﾘｱﾍﾙﾑ	갈리아
290	data	1	8	/1_SRPG.BIN@565936	ｸﾞﾚｰﾄﾍﾙﾑ	대형투구
291	data	1	10	/1_SRPG.BIN@565984	ｽﾊﾟﾝｹﾞﾝﾍﾙﾑ	스팡겐헬름
292	data	1	11	/1_SRPG.BIN@566032	{ﾕｳｼｬﾉｶﾌﾞﾄ}	용사의투구
293	data	1	5	/1_SRPG.BIN@566272	ﾁｪﾆｯｸ	튜닉
294	data	1	19	/1_SRPG.BIN@566320	ｺｯﾄﾝｱｰﾏｰ	코튼아머
295	data	1	19	/1_SRPG.BIN@566368	ﾚｻﾞｰｱｰﾏｰ	레더아머
296	data	1	19	/1_SRPG.BIN@566416	ﾄｰｶﾞ	토가
297	data	1	19	/1_SRPG.BIN@566464	魔導の衣	마도의 옷
298	data	1	19	/1_SRPG.BIN@566512	賢者の衣	현자의 옷
299	data	1	19	/1_SRPG.BIN@566560	神聖トーガ	신성 토가
300	data	1	19	/1_SRPG.BIN@566608	{ｼﾛｲﾌｸ}	하얀 옷
301	data	1	19	/1_SRPG.BIN@566656	{ｷﾚｲﾅﾌｸ}	예쁜 옷
302	data	1	19	/1_SRPG.BIN@566704	{ｷﾗｷﾗｼﾀﾌｸ}	반짝이는 옷
303	data	1	17	/1_SRPG.BIN@566724	ｻ脾	
304	data	1	17	/1_SRPG.BIN@566752	ﾁｪｲﾝﾒｰﾙ	체인메일
305	data	1	8	/1_SRPG.BIN@566800	ｽｹｰﾙｱｰﾏｰ	비늘갑옷
306	data	1	9	/1_SRPG.BIN@566848	ﾌﾟﾚｰﾄｱｰﾏｰ	판금갑옷
307	data	1	11	/1_SRPG.BIN@566896	ﾊﾞﾝﾃﾞｯﾄﾞｱｰﾏ	밴디드아머
308	data	1	9	/1_SRPG.BIN@566944	ﾄﾞﾗｺﾞﾝﾒｲﾙ	드래곤갑
309	data	1	7	/1_SRPG.BIN@566992	ﾅｲﾂｱｰﾏｰ	기사갑
310	data	1	10	/1_SRPG.BIN@567040	ﾏｼﾞｯｸｶﾞｰﾄﾞ	매직가드
